"record_id"	"batch_id"	"path"	"sha256"	"bytes"	"inventory_snapshot_git_status"	"effective_snapshot_git_status"	"inventory_material_role"	"document_class"	"source_type"	"current_applicability"	"history_or_derivation"	"approval_named_authorizer"	"approval_date"	"approval_scope"	"approval_version_binding"	"document_approval_state"	"atomic_requirement_extraction_route"	"evidence_or_conflict_pointers"	"investigation_pointer"
"R05-40"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-040-reclose-curtain-confirm-clear-restore-idle.md"	"b484708608b0f5bb5b84d23e2f2f0c9d409e3acf1e2ac2a411fa847cca951867"	"820"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"清空后恢复空闲并记录; C1; not executed"	"`b484708608b0` / H3; derived object: FR-014 AC-3"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-014 AC-3; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 90; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:90"
"R05-41"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-041-reclose-residue-remains-require-reopen-again.md"	"10673ab1076c5d49dbabd7ee90d2b1c5b34d2252a811f4c26ee55012c0d9a5d0"	"878"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C1"	"unapproved-acceptance-draft-derived-from-draft-FR-AC"	"残留仍在则反复重开; C1; not executed"	"`10673ab1076c` / H1; derived object: FR-014 AC-4"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-scenario-level-evidence-review-and-explicit-approval"	"FR-014 AC-4; C1; detailed record: R05-site-operation-acceptance-scenarios.md line 91; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:91"
"R05-42"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-098-cancel-occupancy-mismatch-auto-reopen.md"	"f0fe7ba0822bb83aa2a90bd9222dad7af43192a8428f29b5fb1b93c7d899dfeb"	"746"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"取消清空目标态闭环; C2; not executed"	"`f0fe7ba0822b` / H2; derived object: FR-007 AC-4"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-007 AC-4; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 92; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:92"
"R05-43"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-099-postcommit-cancel-preserves-history.md"	"424c0b9ae294fc725a87a182c94b4582a7ffbd84e1a801a8cab42fc3620b01d6"	"726"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"提交后取消保留历史; C2; not executed"	"`424c0b9ae294` / H2; derived object: FR-007 AC-5"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-007 AC-5; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 93; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:93"
"R05-44"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-100-cancel-one-sublot-preserves-another.md"	"dc164aae39236bef618c7db30bd91364db1a35bb99d28049c8434697b1e0e24e"	"743"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"多 Sublot 取消隔离; C2; not executed"	"`dc164aae3923` / H2; derived object: FR-007 AC-6"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-007 AC-6; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 94; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:94"
"R05-45"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-101-cross-sublot-operation-serialization.md"	"58e3e0455c1edc26a591f5fa67b302ee7e76fe20b06ac1e13e8e49d7876d01b7"	"691"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"跨 Sublot 物理操作串行; C2; not executed"	"`58e3e0455c1e` / H2; derived object: FR-007 AC-7"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-007 AC-7; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 95; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:95"
"R05-46"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-102-cancelled-slots-reused-for-new-sublot.md"	"e451a2e3b2bfe2c17d7aae7be42205aa646d696fd22dfad3fdbe8af521eb745a"	"973"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"取消释放与业务键抑制; C2; not executed"	"`e451a2e3b2bf` / H2; derived object: FR-007 AC-8"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-007 AC-8; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 96; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:96"
"R05-47"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-103-departure-wait-start-and-visual-warning.md"	"f0b404a199ff38440984e5836f409010869da515b24a808a71713ad484b0ea27"	"782"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"5 分钟等待与 60/10 秒视觉提醒; C2; not executed"	"`f0b404a199ff` / H2; derived object: FR-031 AC-1/3/4"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-031 AC-1/3/4; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 97; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:97"
"R05-48"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-104-full-interval-reset-on-business-progress.md"	"23e2d9f9600730fb07c92e66de86b5b5c9d6143d670c96a17cf5f0e4340fd666"	"667"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"有效进展后完整重新计时; C2; not executed"	"`23e2d9f96007` / H2; derived object: FR-031 AC-2"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-031 AC-2; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 98; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:98"
"R05-49"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-105-timeout-cancels-unstarted-tasks-atomically.md"	"69c32b731df234faf1bfddf77320ad90fc6dc8c89807eeb624a2093798fc516c"	"750"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"超时原子取消未开始任务; C2; not executed"	"`69c32b731df2` / H2; derived object: FR-031 AC-5"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-031 AC-5; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 99; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:99"
"R05-50"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-106-partial-load-inactivity-alert-only.md"	"f7a413ca08a75995f4e67320b6466b580e07f4e1fb25e4dac8f882e2ae081184"	"690"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"部分装货超时只告警; C2; not executed"	"`f7a413ca08a7` / H2; derived object: FR-031 AC-7"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-031 AC-7; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 100; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:100"
"R05-51"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-107-unload-blocks-departure-wait.md"	"e4c5adb829984c981b55270983947d4ff315335b4efc78cdd16e99e7de1f2beb"	"670"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"待卸任务阻断离站等待; C2; not executed"	"`e4c5adb82998` / H2; derived object: FR-031 AC-8"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-031 AC-8; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 101; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:101"
"R05-52"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-108-disconnect-invalidates-deadline.md"	"74e0f2bb07e519829a992180eceb96a6af396a39c856d7eb8e7233a35d54f036"	"635"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"断联使截止时间失效; C2; not executed"	"`74e0f2bb07e5` / H2; derived object: FR-031 AC-9"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-031 AC-9; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 102; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:102"
"R05-53"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-109-operation-vs-timeout-race.md"	"25938f2759aa4c913e98d66e9c2ed018cc9115d7e20e84b07fae6b1c26fb0533"	"650"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"操作与超时竞态; C2; not executed"	"`25938f2759aa` / H2; derived object: FR-031 AC-6"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-031 AC-6; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 103; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:103"
"R05-54"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-110-post-closure-routing-without-next-stop.md"	"60d7e769b112067507399398410a5ff9cb633c33590c2ab7b70d688e1de5d1d5"	"657"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"无下一站的载货/空载分流; C2; not executed"	"`60d7e769b112` / H2; derived object: FR-031 AC-11"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-031 AC-11; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 104; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:104"
"R05-55"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-111-stop-closure-handoff-before-movement.md"	"3034a13f88655376d4feb711d5f0925c8cbbf093d84251dd594a436a78c19114"	"802"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"会话/投影/安全核验先于移动; C2; not executed"	"`3034a13f8865` / H2; derived object: FR-031 AC-10"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-031 AC-10; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 105; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:105"
"R05-56"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-112-movement-failure-does-not-reopen-stop.md"	"62f10342fa85b7667092082a0fa0a7ef72848ef2952b912ade611da194b50652"	"694"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"移动失败不重开本站; C2; not executed"	"`62f10342fa85` / H2; derived object: FR-031 AC-12"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-031 AC-12; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 106; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:106"
"R05-57"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-113-load-batch-auto-commit-and-wait-reset.md"	"ee9c4df34a115635b18b5772ee148591164070f303d7dd305caac044cb52a5bb"	"919"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"LoadBatch 自动提交与重计时; C2; not executed"	"`ee9c4df34a11` / H2; derived object: FR-002 AC-5、FR-031 AC-2"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-002 AC-5、FR-031 AC-2; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 107; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:107"
"R05-58"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-114-load-hardware-fault-holds-without-replacement-or-auto-clear.md"	"31bfbac4df4c8ea112d25f575e9af69d00936bca9b18949f4886b8f1be0ea9d5"	"1322"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"硬件故障保持、不换仓/不自动清空; C2; not executed"	"`31bfbac4df4c` / H2; derived object: FR-002 AC-4/4.1"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-002 AC-4/4.1; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 108; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:108"
"R05-59"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-115-hardware-signal-recovery-still-requires-manual-confirmation.md"	"688c201c3832c4986f17a370228f5947d843b84d1e2e1afb5b4b7c1eef60513c"	"1440"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"信号恢复仍需维护确认和服务端授权; C2; not executed"	"`688c201c3832` / H2; derived object: FR-002 AC-4.2"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-002 AC-4.2; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 109; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:109"
"R05-60"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-116-production-operator-cannot-confirm-hardware-recovery.md"	"41e4970cf2af52246a16f7e651d348a3e02dbf0deeeb3e1ac0ab90cf90c52f70"	"906"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"普通生产操作员越权恢复拒绝; C2; not executed"	"`41e4970cf2af` / H2; derived object: FR-002 AC-4.3"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-002 AC-4.3; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 110; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:110"
"R05-61"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-117-supervisor-decides-load-compensation.md"	"1aef362e85419d13b25b68b0297d8c29366b14862798ff59364cbadb107c04cf"	"1377"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"R-09 整批清空决定; C2; not executed"	"`1aef362e8541` / H2; derived object: FR-002 AC-4.4"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-002 AC-4.4; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 111; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:111"
"R05-62"	"R05"	"requirement-documents/05-test-cases/01-site-operations/tc-118-maintenance-confirmation-cannot-replace-compensation-decision.md"	"fd8dcf27a226e21de9cd441fb4587787dac1a377311314dc3c5e569c818ddea3"	"1519"	"tracked-clean"	"tracked-clean"	"candidate-acceptance"	"R05-C2"	"unapproved-acceptance-draft-mixing-FR-AC-with-internal-design"	"维护确认与生产决定分权; C2; not executed"	"`fd8dcf27a226` / H2; derived object: FR-002 AC-4.5"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"split-business-acceptance-from-design-interface-and-safety-claims-before-explicit-approval"	"FR-002 AC-4.5; C2; detailed record: R05-site-operation-acceptance-scenarios.md line 112; execution evidence remains separate"	"R05-site-operation-acceptance-scenarios.md:112"
